facility_id,facility_type,facility_name,gmina_code,capacity,current_occupancy,has_generator,generator_autonomy_hours,power_need_kw,lat,lon,sensitivity_label
FAC-0435,ZOL,ZOL 0435,3035006,42,37,False,0,30.6,51.86502,17.0918,Confidential - synthetic health/care aggregate
FAC-0436,hospital,hospital 0436,1811005,175,166,True,10.8,146.8,50.39904,22.15389,Confidential - synthetic health/care aggregate
FAC-0437,night_shelter,night_shelter 0437,1811004,33,24,True,16.9,37.0,50.41871,21.89466,Confidential - synthetic health/care aggregate
FAC-0438,night_shelter,night_shelter 0438,0617003,111,104,False,0,65.2,51.87626,24.43289,Confidential - synthetic health/care aggregate
FAC-0439,hospice,hospice 0439,3217002,31,20,False,0,31.5,53.3688,14.52886,Confidential - synthetic health/care aggregate
FAC-0440,ZOL,ZOL 0440,3009001,78,60,True,17.4,66.1,52.32989,16.44716,Confidential - synthetic health/care aggregate
FAC-0441,hospital,hospital 0441,1440006,170,142,False,0,69.5,51.9468,21.29649,Confidential - synthetic health/care aggregate
FAC-0442,DPS,DPS 0442,1021004,111,103,True,14.2,106.0,51.74088,19.17816,Confidential - synthetic health/care aggregate
FAC-0443,DPS,DPS 0443,1440001,108,80,False,0,86.1,51.94399,21.48679,Confidential - synthetic health/care aggregate
FAC-0444,homeless_shelter,homeless_shelter 0444,0403007,135,130,True,17.3,69.8,53.11494,18.73274,Confidential - synthetic health/care aggregate
FAC-0445,hospital,hospital 0445,0807003,179,140,True,2.0,160.2,52.45366,15.74894,Confidential - synthetic health/care aggregate
FAC-0446,DPS,DPS 0446,0802004,80,54,False,0,84.1,52.39615,15.84902,Confidential - synthetic health/care aggregate
FAC-0447,ZOL,ZOL 0447,1610006,48,45,False,0,45.4,50.74654,16.81717,Confidential - synthetic health/care aggregate
FAC-0448,hospital,hospital 0448,0201002,174,168,True,7.9,177.1,51.2066,16.18047,Confidential - synthetic health/care aggregate
FAC-0449,homeless_shelter,homeless_shelter 0449,3023002,54,34,False,0,39.2,52.77955,15.71069,Confidential - synthetic health/care aggregate
FAC-0450,ZOL,ZOL 0450,0621003,76,55,False,0,78.9,50.99668,22.83646,Confidential - synthetic health/care aggregate
FAC-0451,DPS,DPS 0451,0419002,120,93,True,10.5,109.0,52.4639,18.19932,Confidential - synthetic health/care aggregate
FAC-0452,night_shelter,night_shelter 0452,2413004,130,101,False,0,119.3,49.97299,18.59133,Confidential - synthetic health/care aggregate
FAC-0453,hospice,hospice 0453,3023005,55,41,False,0,19.4,52.75286,15.37991,Confidential - synthetic health/care aggregate
FAC-0454,night_shelter,night_shelter 0454,2814003,32,20,True,5.7,25.1,53.55162,19.41763,Confidential - synthetic health/care aggregate
FAC-0455,DPS,DPS 0455,1203005,114,103,True,5.7,57.2,49.71187,19.61556,Confidential - synthetic health/care aggregate
FAC-0456,ZOL,ZOL 0456,0208006,65,57,True,5.0,56.8,51.13743,16.51196,Confidential - synthetic health/care aggregate
FAC-0457,DPS,DPS 0457,1820005,88,84,False,0,95.3,50.15739,21.22409,Confidential - synthetic health/care aggregate
FAC-0458,DPS,DPS 0458,3022004,111,79,True,2.1,43.1,52.33322,16.79743,Confidential - synthetic health/care aggregate
FAC-0459,homeless_shelter,homeless_shelter 0459,2435005,42,26,False,0,34.3,50.36628,18.34487,Confidential - synthetic health/care aggregate
FAC-0460,hospital,hospital 0460,2815003,192,123,False,0,107.4,53.71771,20.32377,Confidential - synthetic health/care aggregate
FAC-0461,hospital,hospital 0461,2821002,138,127,True,9.5,149.5,53.85911,19.14926,Confidential - synthetic health/care aggregate
FAC-0462,DPS,DPS 0462,3206004,68,44,False,0,24.5,52.99744,13.92428,Confidential - synthetic health/care aggregate
FAC-0463,hospice,hospice 0463,1221003,43,39,False,0,49.1,49.74958,20.35007,Confidential - synthetic health/care aggregate
FAC-0464,night_shelter,night_shelter 0464,3033003,86,70,True,15.1,78.4,52.00677,16.96571,Confidential - synthetic health/care aggregate
FAC-0465,DPS,DPS 0465,1407001,94,61,True,10.4,94.0,52.30031,21.06978,Confidential - synthetic health/care aggregate
FAC-0466,DPS,DPS 0466,0407005,77,53,False,0,29.0,52.66286,18.33228,Confidential - synthetic health/care aggregate
FAC-0467,hospital,hospital 0467,1018003,192,151,True,15.4,131.2,51.85347,20.36936,Confidential - synthetic health/care aggregate
FAC-0468,ZOL,ZOL 0468,0421003,85,70,False,0,73.9,53.00566,19.7541,Confidential - synthetic health/care aggregate
FAC-0469,DPS,DPS 0469,0606007,145,129,True,6.7,157.0,51.35288,22.4192,Confidential - synthetic health/care aggregate
FAC-0470,DPS,DPS 0470,3201003,91,62,False,0,80.9,53.24462,14.16538,Confidential - synthetic health/care aggregate
FAC-0471,homeless_shelter,homeless_shelter 0471,2606004,72,47,False,0,50.4,51.03939,21.32654,Confidential - synthetic health/care aggregate
FAC-0472,DPS,DPS 0472,3206004,87,84,True,2.9,94.8,52.96163,13.8972,Confidential - synthetic health/care aggregate
FAC-0473,hospice,hospice 0473,2204002,12,9,True,3.4,6.5,54.27857,18.80262,Confidential - synthetic health/care aggregate
FAC-0474,night_shelter,night_shelter 0474,0612006,68,62,True,10.4,57.8,50.82524,22.07987,Confidential - synthetic health/care aggregate
FAC-0475,hospice,hospice 0475,3209006,17,13,False,0,17.8,53.54083,14.62291,Confidential - synthetic health/care aggregate
FAC-0476,ZOL,ZOL 0476,2403003,52,43,True,6.0,24.4,49.41759,19.0818,Confidential - synthetic health/care aggregate
FAC-0477,homeless_shelter,homeless_shelter 0477,3028003,12,9,False,0,7.9,51.86691,16.97998,Confidential - synthetic health/care aggregate
FAC-0478,DPS,DPS 0478,2605001,97,81,True,12.9,109.5,50.38321,20.08894,Confidential - synthetic health/care aggregate
FAC-0479,homeless_shelter,homeless_shelter 0479,0803007,101,77,False,0,40.5,52.00583,15.06629,Confidential - synthetic health/care aggregate
FAC-0480,DPS,DPS 0480,1821005,57,49,False,0,35.7,49.86651,21.13517,Confidential - synthetic health/care aggregate
FAC-0481,hospice,hospice 0481,0613001,48,42,False,0,42.0,51.10597,21.83616,Confidential - synthetic health/care aggregate
FAC-0482,hospital,hospital 0482,1020005,208,194,True,6.9,161.1,51.67251,19.5855,Confidential - synthetic health/care aggregate
FAC-0483,hospice,hospice 0483,2401005,24,17,True,5.4,12.9,51.18954,19.08208,Confidential - synthetic health/care aggregate
FAC-0484,ZOL,ZOL 0484,0417007,113,75,False,0,109.3,52.8377,18.37507,Confidential - synthetic health/care aggregate
FAC-0485,night_shelter,night_shelter 0485,2418002,96,83,False,0,94.8,49.68643,18.77599,Confidential - synthetic health/care aggregate
FAC-0486,ZOL,ZOL 0486,3201003,78,64,True,7.5,55.0,53.2858,14.2051,Confidential - synthetic health/care aggregate
FAC-0487,ZOL,ZOL 0487,3201003,61,40,True,14.5,45.3,53.22967,14.14837,Confidential - synthetic health/care aggregate
FAC-0488,night_shelter,night_shelter 0488,1405005,78,64,False,0,41.4,52.65694,21.31076,Confidential - synthetic health/care aggregate
FAC-0489,ZOL,ZOL 0489,3219006,89,67,True,14.2,77.3,53.9343,15.0773,Confidential - synthetic health/care aggregate
FAC-0490,DPS,DPS 0490,3208002,123,94,False,0,53.3,53.6512,14.56266,Confidential - synthetic health/care aggregate
FAC-0491,homeless_shelter,homeless_shelter 0491,0212005,60,54,False,0,23.8,51.4087,16.55081,Confidential - synthetic health/care aggregate
FAC-0492,DPS,DPS 0492,2002003,79,63,True,5.5,80.9,53.67536,23.03585,Confidential - synthetic health/care aggregate
FAC-0493,ZOL,ZOL 0493,3024004,104,72,True,14.1,73.9,52.07868,16.28469,Confidential - synthetic health/care aggregate
FAC-0494,DPS,DPS 0494,3209003,59,55,True,12.2,57.1,53.59976,14.93481,Confidential - synthetic health/care aggregate
FAC-0495,hospital,hospital 0495,0803001,210,171,True,13.7,238.0,52.04471,14.59378,Confidential - synthetic health/care aggregate
FAC-0496,ZOL,ZOL 0496,1812002,41,28,True,14.3,46.6,50.15447,21.86825,Confidential - synthetic health/care aggregate
FAC-0497,night_shelter,night_shelter 0497,3031003,51,33,False,0,21.1,52.32363,17.31439,Confidential - synthetic health/care aggregate
FAC-0498,ZOL,ZOL 0498,0423001,63,54,True,8.5,49.4,52.83794,18.21358,Confidential - synthetic health/care aggregate
FAC-0499,hospital,hospital 0499,2423005,170,144,True,3.3,179.3,50.34378,19.27255,Confidential - synthetic health/care aggregate
FAC-0500,night_shelter,night_shelter 0500,0809004,32,21,False,0,17.6,52.2978,15.72029,Confidential - synthetic health/care aggregate
FAC-0501,night_shelter,night_shelter 0501,3215003,41,30,False,0,39.9,54.1931,14.94719,Confidential - synthetic health/care aggregate
FAC-0502,ZOL,ZOL 0502,0610005,34,29,False,0,30.7,51.5558,22.93869,Confidential - synthetic health/care aggregate
FAC-0503,night_shelter,night_shelter 0503,3010005,12,9,False,0,7.3,51.78183,17.1396,Confidential - synthetic health/care aggregate
FAC-0504,homeless_shelter,homeless_shelter 0504,0403004,110,96,True,12.9,118.3,53.30962,18.84169,Confidential - synthetic health/care aggregate
FAC-0505,ZOL,ZOL 0505,2410001,42,31,False,0,29.0,50.67838,18.96433,Confidential - synthetic health/care aggregate
FAC-0506,hospice,hospice 0506,2017002,43,38,True,4.1,24.5,52.56169,22.61727,Confidential - synthetic health/care aggregate
FAC-0507,hospice,hospice 0507,3011002,12,7,True,9.5,12.2,52.09177,15.43261,Confidential - synthetic health/care aggregate
FAC-0508,DPS,DPS 0508,1425003,55,46,True,17.3,36.5,52.73891,21.12927,Confidential - synthetic health/care aggregate
FAC-0509,hospital,hospital 0509,1005004,206,184,True,16.9,166.1,52.56913,19.40404,Confidential - synthetic health/care aggregate
FAC-0510,DPS,DPS 0510,0813004,69,47,True,15.6,31.7,52.17324,15.38607,Confidential - synthetic health/care aggregate
FAC-0511,night_shelter,night_shelter 0511,0225001,29,24,False,0,11.2,51.21235,16.6461,Confidential - synthetic health/care aggregate
FAC-0512,DPS,DPS 0512,1002001,62,57,True,6.7,51.6,52.0644,20.50809,Confidential - synthetic health/care aggregate
FAC-0513,hospital,hospital 0513,0410002,162,102,True,11.4,66.9,53.30857,18.49099,Confidential - synthetic health/care aggregate
FAC-0514,ZOL,ZOL 0514,0201003,46,41,False,0,33.6,51.43658,16.56557,Confidential - synthetic health/care aggregate
FAC-0515,homeless_shelter,homeless_shelter 0515,1403005,74,59,False,0,64.2,52.68979,21.13108,Confidential - synthetic health/care aggregate
FAC-0516,night_shelter,night_shelter 0516,2419003,31,21,False,0,27.1,50.45311,18.93384,Confidential - synthetic health/care aggregate
FAC-0517,night_shelter,night_shelter 0517,3210001,62,39,False,0,36.0,53.68749,14.83913,Confidential - synthetic health/care aggregate
FAC-0518,DPS,DPS 0518,3010002,75,62,False,0,73.7,51.8473,17.08178,Confidential - synthetic health/care aggregate
FAC-0519,DPS,DPS 0519,1441002,152,136,True,8.7,78.9,52.68169,21.55641,Confidential - synthetic health/care aggregate
FAC-0520,DPS,DPS 0520,1401004,86,62,False,0,63.7,52.57032,21.10527,Confidential - synthetic health/care aggregate
FAC-0521,night_shelter,night_shelter 0521,1805002,63,53,False,0,58.3,49.19421,22.13431,Confidential - synthetic health/care aggregate
FAC-0522,DPS,DPS 0522,0407005,99,81,False,0,107.0,52.70467,18.33572,Confidential - synthetic health/care aggregate
FAC-0523,DPS,DPS 0523,1436004,83,80,False,0,81.8,52.691,19.95007,Confidential - synthetic health/care aggregate
FAC-0524,hospital,hospital 0524,3002001,170,116,True,5.0,81.6,52.96585,16.80736,Confidential - synthetic health/care aggregate
FAC-0525,DPS,DPS 0525,2205002,97,62,True,11.9,110.0,54.62288,18.19701,Confidential - synthetic health/care aggregate
FAC-0526,night_shelter,night_shelter 0526,2401001,99,85,False,0,57.9,51.11058,19.48478,Confidential - synthetic health/care aggregate
FAC-0527,homeless_shelter,homeless_shelter 0527,0608004,81,78,False,0,61.3,50.77039,22.80187,Confidential - synthetic health/care aggregate
FAC-0528,hospice,hospice 0528,0227002,99,62,True,5.0,70.3,50.48668,16.52754,Confidential - synthetic health/care aggregate
FAC-0529,ZOL,ZOL 0529,2815001,80,71,False,0,37.3,53.70298,20.32084,Confidential - synthetic health/care aggregate
FAC-0530,DPS,DPS 0530,1015004,64,42,False,0,53.1,52.1407,18.52696,Confidential - synthetic health/care aggregate
FAC-0531,hospital,hospital 0531,1201007,156,122,True,11.6,59.3,49.43642,19.65576,Confidential - synthetic health/care aggregate
FAC-0532,hospice,hospice 0532,3202005,35,32,True,10.1,36.6,53.16683,15.39846,Confidential - synthetic health/care aggregate
FAC-0533,homeless_shelter,homeless_shelter 0533,0227002,37,29,False,0,35.4,50.50169,16.49628,Confidential - synthetic health/care aggregate
FAC-0534,DPS,DPS 0534,0611003,76,55,True,3.5,54.5,51.82661,21.95187,Confidential - synthetic health/care aggregate
FAC-0535,hospice,hospice 0535,1222003,63,50,True,1.7,37.0,50.11137,21.14003,Confidential - synthetic health/care aggregate
FAC-0536,DPS,DPS 0536,2419003,123,119,True,1.4,138.1,50.40648,18.88056,Confidential - synthetic health/care aggregate
FAC-0537,DPS,DPS 0537,1805005,85,64,False,0,62.4,49.23713,21.9149,Confidential - synthetic health/care aggregate
FAC-0538,DPS,DPS 0538,3015006,88,84,True,2.2,45.0,53.29075,17.00955,Confidential - synthetic health/care aggregate
FAC-0539,night_shelter,night_shelter 0539,0404006,59,37,False,0,42.5,52.56032,18.29536,Confidential - synthetic health/care aggregate
FAC-0540,hospital,hospital 0540,1823006,200,131,True,13.8,140.5,50.2025,22.78352,Confidential - synthetic health/care aggregate
FAC-0541,DPS,DPS 0541,2007001,135,118,True,11.0,71.7,52.60404,22.62663,Confidential - synthetic health/care aggregate
FAC-0542,DPS,DPS 0542,1437002,121,115,False,0,70.2,51.89395,21.40238,Confidential - synthetic health/care aggregate
FAC-0543,homeless_shelter,homeless_shelter 0543,0212001,62,49,False,0,34.7,51.5276,16.54461,Confidential - synthetic health/care aggregate
FAC-0544,hospice,hospice 0544,3033005,29,24,True,13.1,27.0,51.85017,16.96399,Confidential - synthetic health/care aggregate
FAC-0545,hospice,hospice 0545,0609004,98,93,False,0,106.5,51.25305,22.99586,Confidential - synthetic health/care aggregate
FAC-0546,night_shelter,night_shelter 0546,3012006,63,55,True,1.8,30.1,52.66395,17.20285,Confidential - synthetic health/care aggregate
FAC-0547,DPS,DPS 0547,0606006,91,61,False,0,38.9,51.41274,22.63128,Confidential - synthetic health/care aggregate
FAC-0548,night_shelter,night_shelter 0548,0407005,45,29,False,0,38.6,52.68423,18.33222,Confidential - synthetic health/care aggregate
FAC-0549,night_shelter,night_shelter 0549,0622006,74,66,False,0,77.1,51.47887,22.54914,Confidential - synthetic health/care aggregate
FAC-0550,DPS,DPS 0550,0618001,87,72,False,0,55.0,51.18545,22.02194,Confidential - synthetic health/care aggregate
FAC-0551,ZOL,ZOL 0551,2404006,70,56,True,3.2,55.1,50.31252,18.6101,Confidential - synthetic health/care aggregate
FAC-0552,homeless_shelter,homeless_shelter 0552,2415004,84,80,False,0,83.2,49.63844,19.39199,Confidential - synthetic health/care aggregate
FAC-0553,hospital,hospital 0553,2418004,155,122,True,3.4,170.3,49.64658,18.20887,Confidential - synthetic health/care aggregate
FAC-0554,night_shelter,night_shelter 0554,1005004,93,89,True,2.9,61.1,52.60905,19.3899,Confidential - synthetic health/care aggregate
FAC-0555,DPS,DPS 0555,1011003,87,69,True,14.0,61.8,52.08215,19.86424,Confidential - synthetic health/care aggregate
FAC-0556,night_shelter,night_shelter 0556,0809002,70,59,False,0,27.6,51.85739,15.67084,Confidential - synthetic health/care aggregate
FAC-0557,night_shelter,night_shelter 0557,0218006,12,9,False,0,8.6,51.43138,17.56084,Confidential - synthetic health/care aggregate
FAC-0558,hospital,hospital 0558,1814005,157,127,True,13.3,133.4,49.25333,21.54371,Confidential - synthetic health/care aggregate
FAC-0559,DPS,DPS 0559,2812002,78,49,True,2.3,63.4,53.23049,19.13709,Confidential - synthetic health/care aggregate
FAC-0560,DPS,DPS 0560,0605003,82,78,True,4.2,79.1,51.10981,22.26003,Confidential - synthetic health/care aggregate
FAC-0561,DPS,DPS 0561,1216007,100,97,False,0,63.8,50.0,19.96487,Confidential - synthetic health/care aggregate
FAC-0562,ZOL,ZOL 0562,1418002,65,52,True,12.5,58.1,52.39146,21.97349,Confidential - synthetic health/care aggregate
FAC-0563,DPS,DPS 0563,1015003,113,107,False,0,120.8,51.97674,18.95335,Confidential - synthetic health/care aggregate
FAC-0564,night_shelter,night_shelter 0564,2210001,38,31,False,0,31.8,54.46462,18.3989,Confidential - synthetic health/care aggregate
FAC-0565,night_shelter,night_shelter 0565,2001003,56,53,False,0,46.4,53.08303,22.03426,Confidential - synthetic health/care aggregate
FAC-0566,hospital,hospital 0566,0620005,214,181,True,5.5,180.8,50.88285,22.35071,Confidential - synthetic health/care aggregate
FAC-0567,hospital,hospital 0567,0209007,199,138,True,10.4,171.9,51.11337,16.62032,Confidential - synthetic health/care aggregate
FAC-0568,hospital,hospital 0568,0611005,143,117,True,4.2,124.5,51.79751,21.95116,Confidential - synthetic health/care aggregate
FAC-0569,ZOL,ZOL 0569,1014003,85,55,False,0,87.8,51.28523,19.32024,Confidential - synthetic health/care aggregate
FAC-0570,DPS,DPS 0570,0230005,98,68,True,6.9,48.5,50.63438,17.37312,Confidential - synthetic health/care aggregate
FAC-0571,DPS,DPS 0571,2814002,106,66,False,0,100.3,53.56841,19.45585,Confidential - synthetic health/care aggregate
FAC-0572,DPS,DPS 0572,1021002,62,53,False,0,67.9,51.8533,18.5981,Confidential - synthetic health/care aggregate
FAC-0573,DPS,DPS 0573,1407006,93,58,True,13.3,97.1,52.41509,21.05298,Confidential - synthetic health/care aggregate
FAC-0574,DPS,DPS 0574,1439004,98,93,False,0,91.6,52.13349,21.34111,Confidential - synthetic health/care aggregate
FAC-0575,night_shelter,night_shelter 0575,2209003,96,61,False,0,104.4,54.34063,19.26013,Confidential - synthetic health/care aggregate
FAC-0576,hospital,hospital 0576,0404003,142,105,True,10.2,162.9,52.85956,18.00229,Confidential - synthetic health/care aggregate
FAC-0577,DPS,DPS 0577,1804004,112,92,True,1.9,39.8,49.77901,21.00629,Confidential - synthetic health/care aggregate
FAC-0578,hospital,hospital 0578,0616001,230,173,True,9.2,220.1,51.17529,23.06885,Confidential - synthetic health/care aggregate
FAC-0579,homeless_shelter,homeless_shelter 0579,3010006,80,77,True,4.6,71.8,51.73623,17.22761,Confidential - synthetic health/care aggregate
FAC-0580,hospital,hospital 0580,1219007,177,121,True,2.3,152.4,50.21173,19.98044,Confidential - synthetic health/care aggregate
FAC-0581,DPS,DPS 0581,1425002,46,31,False,0,26.6,52.66927,21.65899,Confidential - synthetic health/care aggregate
FAC-0582,DPS,DPS 0582,1004005,98,62,False,0,88.4,51.33937,20.2478,Confidential - synthetic health/care aggregate
FAC-0583,homeless_shelter,homeless_shelter 0583,1431003,74,56,False,0,51.4,52.30736,20.12021,Confidential - synthetic health/care aggregate
FAC-0584,ZOL,ZOL 0584,0804007,33,23,False,0,11.9,51.73303,15.28155,Confidential - synthetic health/care aggregate
FAC-0585,night_shelter,night_shelter 0585,1006006,42,37,False,0,29.4,51.56442,20.37998,Confidential - synthetic health/care aggregate
FAC-0586,DPS,DPS 0586,0223001,146,100,True,11.3,100.2,51.24462,17.03837,Confidential - synthetic health/care aggregate
FAC-0587,ZOL,ZOL 0587,2426005,58,47,False,0,44.3,50.11606,18.27911,Confidential - synthetic health/care aggregate
FAC-0588,homeless_shelter,homeless_shelter 0588,2212004,135,99,True,8.7,146.8,54.14031,19.02797,Confidential - synthetic health/care aggregate
FAC-0589,night_shelter,night_shelter 0589,0402002,21,14,False,0,14.6,53.02511,18.76781,Confidential - synthetic health/care aggregate
FAC-0590,DPS,DPS 0590,1210003,93,83,True,7.7,34.0,51.24751,19.89741,Confidential - synthetic health/care aggregate
FAC-0591,DPS,DPS 0591,1803004,117,101,False,0,100.6,50.04095,22.17658,Confidential - synthetic health/care aggregate
FAC-0592,DPS,DPS 0592,3210003,63,54,False,0,25.8,53.54409,14.92708,Confidential - synthetic health/care aggregate
FAC-0593,hospital,hospital 0593,1822001,189,127,True,13.6,78.3,49.71613,21.67409,Confidential - synthetic health/care aggregate
FAC-0594,hospice,hospice 0594,1808001,23,15,True,7.2,24.4,50.31179,22.66149,Confidential - synthetic health/care aggregate
FAC-0595,hospital,hospital 0595,2812005,168,113,True,13.4,118.6,53.45345,19.33235,Confidential - synthetic health/care aggregate
FAC-0596,homeless_shelter,homeless_shelter 0596,2803005,110,93,True,4.5,44.7,53.08479,20.72284,Confidential - synthetic health/care aggregate
FAC-0597,DPS,DPS 0597,1414006,85,76,True,5.0,95.9,52.71842,20.0117,Confidential - synthetic health/care aggregate
FAC-0598,ZOL,ZOL 0598,1801003,74,46,True,7.1,77.2,49.40782,21.10703,Confidential - synthetic health/care aggregate
FAC-0599,homeless_shelter,homeless_shelter 0599,3003002,63,47,False,0,57.1,52.92823,16.30968,Confidential - synthetic health/care aggregate
FAC-0600,ZOL,ZOL 0600,1434006,71,56,True,11.6,57.1,51.35675,21.41706,Confidential - synthetic health/care aggregate
FAC-0601,homeless_shelter,homeless_shelter 0601,3009001,34,32,False,0,16.3,52.33579,16.41996,Confidential - synthetic health/care aggregate
FAC-0602,ZOL,ZOL 0602,1435003,53,49,False,0,23.3,52.23033,21.19359,Confidential - synthetic health/care aggregate
FAC-0603,hospital,hospital 0603,0229002,178,144,True,11.2,162.4,51.12649,17.71081,Confidential - synthetic health/care aggregate
FAC-0604,hospital,hospital 0604,3017002,151,140,True,13.1,108.4,52.47682,17.30311,Confidential - synthetic health/care aggregate
FAC-0605,DPS,DPS 0605,2412001,117,100,False,0,61.8,50.64042,19.52249,Confidential - synthetic health/care aggregate
FAC-0606,homeless_shelter,homeless_shelter 0606,1602002,64,55,False,0,47.1,50.81578,18.01462,Confidential - synthetic health/care aggregate
FAC-0607,homeless_shelter,homeless_shelter 0607,3016003,42,35,False,0,25.9,52.5619,16.90766,Confidential - synthetic health/care aggregate
FAC-0608,ZOL,ZOL 0608,2610001,89,64,False,0,75.6,50.36887,21.06454,Confidential - synthetic health/care aggregate
FAC-0609,homeless_shelter,homeless_shelter 0609,2216006,85,71,False,0,54.4,53.53878,18.40692,Confidential - synthetic health/care aggregate
FAC-0610,hospital,hospital 0610,2010003,188,152,False,0,102.5,52.92505,23.40017,Confidential - synthetic health/care aggregate
FAC-0611,ZOL,ZOL 0611,0415003,34,22,True,8.1,30.1,53.20965,18.69992,Confidential - synthetic health/care aggregate
FAC-0612,DPS,DPS 0612,2428006,107,67,False,0,51.6,50.2434,19.30738,Confidential - synthetic health/care aggregate
FAC-0613,DPS,DPS 0613,0612003,96,63,False,0,46.5,50.68196,22.17713,Confidential - synthetic health/care aggregate
FAC-0614,hospice,hospice 0614,3215005,18,16,True,12.5,16.5,54.04948,14.84509,Confidential - synthetic health/care aggregate
FAC-0615,hospital,hospital 0615,3211002,211,163,True,2.5,106.9,52.81882,13.3731,Confidential - synthetic health/care aggregate
FAC-0616,homeless_shelter,homeless_shelter 0616,2613002,93,90,True,12.7,96.4,51.43517,20.30351,Confidential - synthetic health/care aggregate
FAC-0617,DPS,DPS 0617,0417004,55,45,True,7.4,49.5,52.65205,18.35385,Confidential - synthetic health/care aggregate
FAC-0618,DPS,DPS 0618,1416004,114,107,True,6.3,46.1,52.2308,20.26888,Confidential - synthetic health/care aggregate
FAC-0619,hospital,hospital 0619,3217002,185,127,True,13.6,199.3,53.35821,14.505,Confidential - synthetic health/care aggregate
FAC-0620,night_shelter,night_shelter 0620,1421001,41,26,True,8.3,27.8,52.45365,20.80977,Confidential - synthetic health/care aggregate
FAC-0621,ZOL,ZOL 0621,3221001,68,59,False,0,73.0,53.71105,14.75929,Confidential - synthetic health/care aggregate
FAC-0622,night_shelter,night_shelter 0622,2012006,40,28,False,0,39.3,52.98268,23.44111,Confidential - synthetic health/care aggregate
FAC-0623,night_shelter,night_shelter 0623,2809006,57,53,True,1.5,54.8,54.04292,19.87473,Confidential - synthetic health/care aggregate
FAC-0624,night_shelter,night_shelter 0624,1002005,51,43,False,0,48.8,51.77674,20.28193,Confidential - synthetic health/care aggregate
FAC-0625,hospital,hospital 0625,3019005,168,106,True,12.2,59.4,52.2617,16.41438,Confidential - synthetic health/care aggregate
FAC-0626,hospital,hospital 0626,3020006,180,154,True,17.0,141.0,52.74291,17.92302,Confidential - synthetic health/care aggregate
FAC-0627,night_shelter,night_shelter 0627,0224006,56,52,False,0,63.7,51.44764,16.85969,Confidential - synthetic health/care aggregate
FAC-0628,DPS,DPS 0628,1404003,80,64,True,8.8,90.8,52.5559,19.87448,Confidential - synthetic health/care aggregate
FAC-0629,night_shelter,night_shelter 0629,1407005,39,24,False,0,38.3,52.34752,21.55115,Confidential - synthetic health/care aggregate
FAC-0630,night_shelter,night_shelter 0630,1204004,73,60,False,0,68.4,49.37901,19.76188,Confidential - synthetic health/care aggregate
FAC-0631,homeless_shelter,homeless_shelter 0631,1008007,96,64,False,0,62.1,52.0297,19.38725,Confidential - synthetic health/care aggregate
FAC-0632,DPS,DPS 0632,1428007,97,82,False,0,96.8,51.72284,20.73342,Confidential - synthetic health/care aggregate
FAC-0633,hospital,hospital 0633,3005004,142,118,True,12.7,155.0,52.10676,16.77878,Confidential - synthetic health/care aggregate
FAC-0634,night_shelter,night_shelter 0634,2604005,56,44,False,0,48.3,51.43297,21.94907,Confidential - synthetic health/care aggregate
FAC-0635,ZOL,ZOL 0635,2011004,133,124,True,2.0,118.3,53.80308,24.30617,Confidential - synthetic health/care aggregate
FAC-0636,hospital,hospital 0636,1609002,177,166,True,15.0,123.2,51.10053,19.22824,Confidential - synthetic health/care aggregate
FAC-0637,hospital,hospital 0637,1415002,181,121,True,13.6,170.7,52.3384,20.97055,Confidential - synthetic health/care aggregate
FAC-0638,DPS,DPS 0638,1413004,84,57,False,0,41.2,51.39935,20.93914,Confidential - synthetic health/care aggregate
FAC-0639,ZOL,ZOL 0639,0603002,55,44,True,2.6,45.3,51.23914,22.15312,Confidential - synthetic health/care aggregate
FAC-0640,hospital,hospital 0640,1821002,193,152,True,9.3,216.9,49.67184,21.2458,Confidential - synthetic health/care aggregate
FAC-0641,DPS,DPS 0641,2429003,47,31,True,7.0,28.3,50.53271,18.37232,Confidential - synthetic health/care aggregate
FAC-0642,ZOL,ZOL 0642,3032003,79,69,True,14.2,74.1,52.12007,17.06266,Confidential - synthetic health/care aggregate
FAC-0643,DPS,DPS 0643,3026004,72,66,False,0,65.9,52.21642,16.72496,Confidential - synthetic health/care aggregate
FAC-0644,DPS,DPS 0644,1811003,108,89,True,17.6,119.6,50.49551,21.68856,Confidential - synthetic health/care aggregate
FAC-0645,DPS,DPS 0645,0407005,124,111,True,10.5,131.4,52.6614,18.24563,Confidential - synthetic health/care aggregate
FAC-0646,night_shelter,night_shelter 0646,1012003,102,84,True,14.9,104.6,51.01631,19.61597,Confidential - synthetic health/care aggregate
FAC-0647,DPS,DPS 0647,1801003,115,103,False,0,58.3,49.43928,21.14526,Confidential - synthetic health/care aggregate
FAC-0648,hospital,hospital 0648,1210004,211,162,True,16.3,203.8,51.19707,19.32342,Confidential - synthetic health/care aggregate
FAC-0649,DPS,DPS 0649,1412003,89,65,False,0,70.8,52.14346,20.50547,Confidential - synthetic health/care aggregate
FAC-0650,night_shelter,night_shelter 0650,1402005,60,42,False,0,37.5,51.7517,20.3355,Confidential - synthetic health/care aggregate
FAC-0651,DPS,DPS 0651,1438002,97,74,False,0,43.4,51.55752,22.08005,Confidential - synthetic health/care aggregate
FAC-0652,ZOL,ZOL 0652,2005003,56,41,False,0,26.7,53.11807,23.31815,Confidential - synthetic health/care aggregate
