gmina_code,powiat_code,voivodeship_code,gmina_name,population,iwl_score,vulnerable_population_est,rescue_travel_time_min,event_time,customers_without_power,outage_start,hours_without_power,coverage_pct,feels_like_c,temp_component,outage_component,telecom_component,rescue_component,izz_score,life_threat_level,vulnerable_without_power
0814002,0814,8,gmina lubuskie-wschodni-14-02,4878,70.54,854,41.4,,0.0,,0.0,0.597,-15.3,0.02000000000000005,0.0,0.403,0.5519999999999999,33.55,monitoring,0
3035003,3035,30,gmina wielkopolskie-miejski-35-03,2486,75.22,460,33.4,,0.0,,0.0,0.749,-15.4,0.02666666666666669,0.0,0.251,0.4453333333333333,33.55,monitoring,0
1205002,1205,12,gmina małopolskie-miejski-05-02,1800,73.35,405,37.7,,0.0,,0.0,0.7030000000000001,-15.4,0.02666666666666669,0.0,0.29699999999999993,0.5026666666666667,33.54,monitoring,0
1820006,1820,18,gmina podkarpackie-wschodni-20-06,2999,67.46,529,43.5,,0.0,,0.0,0.724,-17.1,0.1400000000000001,0.0,0.276,0.58,33.54,monitoring,0
2421005,2421,24,gmina śląskie-zachodni-21-05,17308,68.22,2780,42.8,,0.0,,0.0,0.738,-17.0,0.13333333333333333,0.0,0.262,0.5706666666666667,33.53,monitoring,0
2807003,2807,28,gmina warmińsko-mazurskie-południowy-07-03,21942,56.77,3389,22.2,,0.0,,0.0,0.772,-22.0,0.4666666666666667,0.0,0.22799999999999998,0.296,33.5,monitoring,0
0226005,0226,2,gmina dolnośląskie-wschodni-26-05,7199,70.7,1356,42.0,,0.0,,0.0,0.761,-16.4,0.09333333333333324,0.0,0.239,0.56,33.5,monitoring,0
1809006,1809,18,gmina podkarpackie-zachodni-09-06,24143,70.4,4994,40.1,,0.0,,0.0,0.709,-16.2,0.07999999999999995,0.0,0.29100000000000004,0.5346666666666667,33.48,monitoring,0
1011005,1011,10,gmina łódzkie-miejski-11-05,9191,65.81,1562,39.6,,0.0,,0.0,0.8200000000000001,-18.5,0.23333333333333334,0.0,0.17999999999999994,0.528,33.47,monitoring,0
3009004,3009,30,gmina wielkopolskie-zachodni-09-04,4472,70.37,839,37.4,,0.0,,0.0,0.796,-17.0,0.13333333333333333,0.0,0.20399999999999996,0.49866666666666665,33.47,monitoring,0
3217006,3217,32,gmina zachodniopomorskie-miejski-17-06,10765,76.02,1963,29.6,,0.0,,0.0,0.711,-14.7,0.0,0.0,0.28900000000000003,0.39466666666666667,33.46,monitoring,0
3219001,3219,32,gmina zachodniopomorskie-południowy-19-01,9612,70.09,1618,42.2,,0.0,,0.0,0.6890000000000001,-16.0,0.06666666666666667,0.0,0.31099999999999994,0.5626666666666668,33.45,monitoring,0
1610005,1610,16,gmina opolskie-centralny-10-05,13007,67.65,2319,51.5,,0.0,,0.0,0.762,-16.8,0.12000000000000005,0.0,0.238,0.6866666666666666,33.44,monitoring,0
3033001,3033,30,gmina wielkopolskie-zachodni-33-01,11186,71.13,1423,56.2,,0.0,,0.0,0.705,-12.2,0.0,0.0,0.29500000000000004,0.7493333333333334,33.43,monitoring,0
1809005,1809,18,gmina podkarpackie-zachodni-09-05,11514,70.15,2339,41.8,,0.0,,0.0,0.717,-16.2,0.07999999999999995,0.0,0.28300000000000003,0.5573333333333333,33.43,monitoring,0
3001001,3001,30,gmina wielkopolskie-południowy-01-01,2691,70.39,524,37.8,,0.0,,0.0,0.804,-17.0,0.13333333333333333,0.0,0.19599999999999995,0.504,33.43,monitoring,0
2422006,2422,24,gmina śląskie-centralny-22-06,1800,71.17,292,49.3,,0.0,,0.0,0.6970000000000001,-15.3,0.02000000000000005,0.0,0.30299999999999994,0.6573333333333333,33.42,monitoring,0
1821005,1821,18,gmina podkarpackie-zachodni-21-05,4337,68.75,762,48.1,,0.0,,0.0,0.799,-16.9,0.12666666666666657,0.0,0.20099999999999996,0.6413333333333333,33.42,monitoring,0
0405005,0405,4,gmina kujawsko-pomorskie-miejski-05-05,8608,66.88,1669,35.1,,0.0,,0.0,0.774,-18.0,0.2,0.0,0.22599999999999998,0.468,33.39,monitoring,0
0803005,0803,8,gmina lubuskie-zachodni-03-05,5551,73.87,1010,34.7,,0.0,,0.0,0.666,-15.0,0.0,0.0,0.33399999999999996,0.4626666666666667,33.39,monitoring,0
1208003,1208,12,gmina małopolskie-wschodni-08-03,3518,71.3,651,34.0,,0.0,,0.0,0.78,-16.7,0.11333333333333329,0.0,0.21999999999999997,0.4533333333333333,33.38,monitoring,0
2613003,2613,26,gmina świętokrzyskie-południowy-13-03,8143,71.9,1610,37.6,,0.0,,0.0,0.779,-16.3,0.08666666666666671,0.0,0.22099999999999997,0.5013333333333333,33.38,monitoring,0
1417003,1417,14,gmina mazowieckie-miejski-17-03,8353,51.43,1265,24.8,,0.0,,0.0,0.754,-23.3,0.5533333333333333,0.0,0.246,0.33066666666666666,33.37,monitoring,0
1602006,1602,16,gmina opolskie-wschodni-02-06,6158,69.75,1192,28.7,,0.0,,0.0,0.704,-16.9,0.12666666666666657,0.0,0.29600000000000004,0.38266666666666665,33.36,monitoring,0
1204004,1204,12,gmina małopolskie-centralny-04-04,13860,66.35,2592,49.6,,0.0,,0.0,0.902,-18.3,0.22000000000000006,0.0,0.09799999999999998,0.6613333333333333,33.36,monitoring,0
0812001,0812,8,gmina lubuskie-północny-12-01,7799,69.55,1511,36.5,,0.0,,0.0,0.794,-17.2,0.1466666666666666,0.0,0.20599999999999996,0.4866666666666667,33.36,monitoring,0
1018006,1018,10,gmina łódzkie-północny-18-06,6606,72.43,1361,32.8,,0.0,,0.0,0.716,-15.9,0.060000000000000026,0.0,0.28400000000000003,0.4373333333333333,33.35,monitoring,0
0603001,0603,6,gmina lubelskie-zachodni-03-01,14403,50.7,1925,15.7,,0.0,,0.0,0.728,-23.8,0.5866666666666667,0.0,0.272,0.20933333333333332,33.32,monitoring,0
3221003,3221,32,gmina zachodniopomorskie-zachodni-21-03,10549,70.06,1920,48.5,,0.0,,0.0,0.616,-13.4,0.0,0.0,0.384,0.6466666666666666,33.31,monitoring,0
0210001,0210,2,gmina dolnośląskie-centralny-10-01,5940,71.44,940,36.7,,0.0,,0.0,0.762,-16.3,0.08666666666666671,0.0,0.238,0.4893333333333334,33.3,monitoring,0
1022002,1022,10,gmina łódzkie-centralny-22-02,5985,71.58,1122,39.2,,0.0,,0.0,0.788,-16.3,0.08666666666666671,0.0,0.21199999999999997,0.5226666666666667,33.28,monitoring,0
2610005,2610,26,gmina świętokrzyskie-centralny-10-05,3501,69.86,578,36.1,,0.0,,0.0,0.6940000000000001,-16.3,0.08666666666666671,0.0,0.30599999999999994,0.48133333333333334,33.27,monitoring,0
3031004,3031,30,gmina wielkopolskie-południowy-31-04,12861,70.88,1799,41.7,,0.0,,0.0,0.778,-16.3,0.08666666666666671,0.0,0.22199999999999998,0.556,33.27,monitoring,0
2604006,2604,26,gmina świętokrzyskie-centralny-04-06,9783,71.34,1543,34.5,,0.0,,0.0,0.759,-16.4,0.09333333333333324,0.0,0.241,0.46,33.26,monitoring,0
3025001,3025,30,gmina wielkopolskie-południowy-25-01,10753,67.51,1735,38.5,,0.0,,0.0,0.613,-16.3,0.08666666666666671,0.0,0.387,0.5133333333333333,33.26,monitoring,0
1222007,1222,12,gmina małopolskie-centralny-22-07,7603,76.55,1539,34.7,,0.0,,0.0,0.797,-12.1,0.0,0.0,0.20299999999999996,0.4626666666666667,33.23,monitoring,0
0219004,0219,2,gmina dolnośląskie-południowy-19-04,5504,67.06,849,35.4,,0.0,,0.0,0.708,-17.3,0.15333333333333338,0.0,0.29200000000000004,0.472,33.23,monitoring,0
1412004,1412,14,gmina mazowieckie-północny-12-04,16045,49.63,2531,28.4,,0.0,,0.0,0.8140000000000001,-24.0,0.6,0.0,0.18599999999999994,0.37866666666666665,33.23,monitoring,0
3021006,3021,30,gmina wielkopolskie-zachodni-21-06,7108,72.7,1421,33.9,,0.0,,0.0,0.643,-15.1,0.006666666666666643,0.0,0.357,0.45199999999999996,33.22,monitoring,0
3215004,3215,32,gmina zachodniopomorskie-zachodni-15-04,7620,74.83,1436,37.8,,0.0,,0.0,0.75,-14.9,0.0,0.0,0.25,0.504,33.21,monitoring,0
0404005,0404,4,gmina kujawsko-pomorskie-centralny-04-05,117272,69.18,21137,25.6,,0.0,,0.0,0.887,-18.5,0.23333333333333334,0.0,0.11299999999999999,0.3413333333333334,33.21,monitoring,0
1014005,1014,10,gmina łódzkie-wschodni-14-05,11232,76.85,1950,35.0,,0.0,,0.0,0.8150000000000001,-14.1,0.0,0.0,0.18499999999999994,0.4666666666666667,33.2,monitoring,0
2431003,2431,24,gmina śląskie-południowy-31-03,14396,73.63,2941,36.1,,0.0,,0.0,0.782,-15.7,0.04666666666666662,0.0,0.21799999999999997,0.48133333333333334,33.19,monitoring,0
0404003,0404,4,gmina kujawsko-pomorskie-centralny-04-03,5816,64.69,1045,38.1,,0.0,,0.0,0.792,-18.5,0.23333333333333334,0.0,0.20799999999999996,0.508,33.19,monitoring,0
0401006,0401,4,gmina kujawsko-pomorskie-południowy-01-06,9905,61.24,1781,33.1,,0.0,,0.0,0.664,-18.9,0.2599999999999999,0.0,0.33599999999999997,0.44133333333333336,33.18,monitoring,0
0418004,0418,4,gmina kujawsko-pomorskie-północny-18-04,8939,72.85,1747,45.8,,0.0,,0.0,0.73,-14.4,0.0,0.0,0.27,0.6106666666666666,33.17,monitoring,0
1815006,1815,18,gmina podkarpackie-zachodni-15-06,6420,73.64,1177,38.2,,0.0,,0.0,0.71,-15.0,0.0,0.0,0.29000000000000004,0.5093333333333334,33.14,monitoring,0
3203002,3203,32,gmina zachodniopomorskie-zachodni-03-02,5017,70.06,996,47.9,,0.0,,0.0,0.711,-15.6,0.03999999999999997,0.0,0.28900000000000003,0.6386666666666666,33.14,monitoring,0
1208002,1208,12,gmina małopolskie-wschodni-08-02,10750,66.78,2187,38.3,,0.0,,0.0,0.649,-16.7,0.11333333333333329,0.0,0.351,0.5106666666666666,33.13,monitoring,0
1607002,1607,16,gmina opolskie-południowy-07-02,8401,68.44,1326,34.4,,0.0,,0.0,0.678,-16.6,0.10666666666666676,0.0,0.32199999999999995,0.45866666666666667,33.12,monitoring,0
0230002,0230,2,gmina dolnośląskie-północny-30-02,3290,71.53,544,21.3,,0.0,,0.0,0.739,-16.8,0.12000000000000005,0.0,0.261,0.28400000000000003,33.11,monitoring,0
1608004,1608,16,gmina opolskie-wschodni-08-04,2641,67.69,474,48.5,,0.0,,0.0,0.658,-15.9,0.060000000000000026,0.0,0.34199999999999997,0.6466666666666666,33.11,monitoring,0
1821006,1821,18,gmina podkarpackie-zachodni-21-06,12062,70.5,2291,31.6,,0.0,,0.0,0.786,-16.9,0.12666666666666657,0.0,0.21399999999999997,0.42133333333333334,33.1,monitoring,0
0214006,0214,2,gmina dolnośląskie-wschodni-14-06,8176,70.03,1081,52.1,,0.0,,0.0,0.759,-15.7,0.04666666666666662,0.0,0.241,0.6946666666666667,33.09,monitoring,0
2403002,2403,24,gmina śląskie-zachodni-03-02,6505,65.61,1162,47.2,,0.0,,0.0,0.6960000000000001,-16.9,0.12666666666666657,0.0,0.30399999999999994,0.6293333333333334,33.09,monitoring,0
2205004,2205,22,gmina pomorskie-miejski-05-04,3073,72.11,572,39.4,,0.0,,0.0,0.686,-15.2,0.013333333333333286,0.0,0.31399999999999995,0.5253333333333333,33.09,monitoring,0
1024005,1024,10,gmina łódzkie-północny-24-05,7829,72.97,1401,48.6,,0.0,,0.0,0.765,-14.9,0.0,0.0,0.235,0.648,33.08,monitoring,0
3029001,3029,30,gmina wielkopolskie-miejski-29-01,15267,75.11,3048,34.6,,0.0,,0.0,0.8200000000000001,-15.5,0.03333333333333333,0.0,0.17999999999999994,0.4613333333333334,33.07,monitoring,0
3009002,3009,30,gmina wielkopolskie-zachodni-09-02,13125,66.5,1877,46.7,,0.0,,0.0,0.746,-17.0,0.13333333333333333,0.0,0.254,0.6226666666666667,33.07,monitoring,0
2202002,2202,22,gmina pomorskie-wschodni-02-02,5024,71.65,897,49.2,,0.0,,0.0,0.729,-15.1,0.006666666666666643,0.0,0.271,0.656,33.07,monitoring,0
0813002,0813,8,gmina lubuskie-południowy-13-02,4775,68.2,825,39.5,,0.0,,0.0,0.726,-16.7,0.11333333333333329,0.0,0.274,0.5266666666666666,33.06,monitoring,0
0205003,0205,2,gmina dolnośląskie-miejski-05-03,9319,66.77,1277,35.4,,0.0,,0.0,0.6890000000000001,-17.1,0.1400000000000001,0.0,0.31099999999999994,0.472,33.05,monitoring,0
2422001,2422,24,gmina śląskie-centralny-22-01,17210,72.04,3452,48.6,,0.0,,0.0,0.772,-15.3,0.02000000000000005,0.0,0.22799999999999998,0.648,33.03,monitoring,0
1002003,1002,10,gmina łódzkie-wschodni-02-03,6891,67.68,1234,38.6,,0.0,,0.0,0.794,-17.4,0.1599999999999999,0.0,0.20599999999999996,0.5146666666666667,33.03,monitoring,0
3208002,3208,32,gmina zachodniopomorskie-wschodni-08-02,15033,71.49,2636,37.7,,0.0,,0.0,0.63,-14.9,0.0,0.0,0.37,0.5026666666666667,33.01,monitoring,0
1220006,1220,12,gmina małopolskie-wschodni-20-06,6886,69.79,1249,37.0,,0.0,,0.0,0.713,-16.2,0.07999999999999995,0.0,0.28700000000000003,0.49333333333333335,33.01,monitoring,0
2216004,2216,22,gmina pomorskie-centralny-16-04,14703,69.77,2255,51.5,,0.0,,0.0,0.6990000000000001,-15.3,0.02000000000000005,0.0,0.30099999999999993,0.6866666666666666,33.01,monitoring,0
2408005,2408,24,gmina śląskie-wschodni-08-05,6975,69.23,1118,43.6,,0.0,,0.0,0.779,-16.5,0.1,0.0,0.22099999999999997,0.5813333333333334,33.0,monitoring,0
1803001,1803,18,gmina podkarpackie-zachodni-03-01,4203,71.02,705,42.1,,0.0,,0.0,0.752,-15.8,0.05333333333333338,0.0,0.248,0.5613333333333334,32.99,monitoring,0
2207004,2207,22,gmina pomorskie-południowy-07-04,11431,74.6,2113,30.6,,0.0,,0.0,0.724,-15.1,0.006666666666666643,0.0,0.276,0.40800000000000003,32.99,monitoring,0
1810001,1810,18,gmina podkarpackie-centralny-10-01,4580,61.57,723,51.2,,0.0,,0.0,0.796,-18.6,0.2400000000000001,0.0,0.20399999999999996,0.6826666666666668,32.97,monitoring,0
2405003,2405,24,gmina śląskie-miejski-05-03,4001,74.01,796,45.3,,0.0,,0.0,0.798,-14.9,0.0,0.0,0.20199999999999996,0.604,32.96,monitoring,0
2407001,2407,24,gmina śląskie-południowy-07-01,4489,69.86,915,33.1,,0.0,,0.0,0.68,-16.1,0.07333333333333343,0.0,0.31999999999999995,0.44133333333333336,32.95,monitoring,0
3015003,3015,30,gmina wielkopolskie-zachodni-15-03,9116,70.21,1817,40.0,,0.0,,0.0,0.6940000000000001,-15.7,0.04666666666666662,0.0,0.30599999999999994,0.5333333333333333,32.94,monitoring,0
1822004,1822,18,gmina podkarpackie-centralny-22-04,16068,66.18,3249,31.4,,0.0,,0.0,0.808,-18.3,0.22000000000000006,0.0,0.19199999999999995,0.41866666666666663,32.93,monitoring,0
2005004,2005,20,gmina podlaskie-miejski-05-04,10064,50.44,1702,32.9,,0.0,,0.0,0.754,-22.8,0.52,0.0,0.246,0.43866666666666665,32.93,monitoring,0
0807002,0807,8,gmina lubuskie-południowy-07-02,4762,69.31,976,34.1,,0.0,,0.0,0.733,-16.6,0.10666666666666676,0.0,0.267,0.45466666666666666,32.93,monitoring,0
0406004,0406,4,gmina kujawsko-pomorskie-północny-06-04,14094,70.03,2075,28.3,,0.0,,0.0,0.721,-16.6,0.10666666666666676,0.0,0.279,0.37733333333333335,32.93,monitoring,0
1818003,1818,18,gmina podkarpackie-północny-18-03,10477,72.71,1535,42.2,,0.0,,0.0,0.724,-14.5,0.0,0.0,0.276,0.5626666666666668,32.93,monitoring,0
1812005,1812,18,gmina podkarpackie-północny-12-05,12723,63.65,2070,36.3,,0.0,,0.0,0.751,-18.4,0.22666666666666657,0.0,0.249,0.484,32.93,monitoring,0
0210002,0210,2,gmina dolnośląskie-centralny-10-02,8369,71.62,1394,31.5,,0.0,,0.0,0.775,-16.3,0.08666666666666671,0.0,0.22499999999999998,0.42,32.9,monitoring,0
0205001,0205,2,gmina dolnośląskie-miejski-05-01,12696,67.42,2107,36.4,,0.0,,0.0,0.742,-17.1,0.1400000000000001,0.0,0.258,0.48533333333333334,32.89,monitoring,0
3209003,3209,32,gmina zachodniopomorskie-zachodni-09-03,7927,66.37,1080,40.9,,0.0,,0.0,0.76,-17.3,0.15333333333333338,0.0,0.24,0.5453333333333333,32.87,monitoring,0
1204005,1204,12,gmina małopolskie-centralny-04-05,9431,63.94,2014,36.7,,0.0,,0.0,0.759,-18.3,0.22000000000000006,0.0,0.241,0.4893333333333334,32.87,monitoring,0
2431002,2431,24,gmina śląskie-południowy-31-02,5916,70.92,1087,41.2,,0.0,,0.0,0.742,-15.7,0.04666666666666662,0.0,0.258,0.5493333333333333,32.86,monitoring,0
1801003,1801,18,gmina podkarpackie-południowy-01-03,24920,71.34,4478,43.7,,0.0,,0.0,0.8180000000000001,-16.0,0.06666666666666667,0.0,0.18199999999999994,0.5826666666666667,32.86,monitoring,0
2419004,2419,24,gmina śląskie-południowy-19-04,11233,67.11,1990,40.9,,0.0,,0.0,0.765,-17.1,0.1400000000000001,0.0,0.235,0.5453333333333333,32.86,monitoring,0
0225001,0225,2,gmina dolnośląskie-południowy-25-01,6850,66.19,1052,29.1,,0.0,,0.0,0.667,-17.3,0.15333333333333338,0.0,0.33299999999999996,0.388,32.85,monitoring,0
3201005,3201,32,gmina zachodniopomorskie-południowy-01-05,7781,70.44,1313,50.8,,0.0,,0.0,0.7000000000000001,-14.3,0.0,0.0,0.29999999999999993,0.6773333333333333,32.85,monitoring,0
0805007,0805,8,gmina lubuskie-miejski-05-07,7749,73.22,1463,46.2,,0.0,,0.0,0.798,-15.1,0.006666666666666643,0.0,0.20199999999999996,0.616,32.84,monitoring,0
1605005,1605,16,gmina opolskie-miejski-05-05,9045,64.9,1455,53.0,,0.0,,0.0,0.777,-17.2,0.1466666666666666,0.0,0.22299999999999998,0.7066666666666667,32.84,monitoring,0
2435001,2435,24,gmina śląskie-miejski-35-01,13065,70.38,2353,50.3,,0.0,,0.0,0.766,-15.5,0.03333333333333333,0.0,0.23399999999999999,0.6706666666666666,32.8,monitoring,0
0221001,0221,2,gmina dolnośląskie-zachodni-21-01,3226,72.37,569,47.7,,0.0,,0.0,0.766,-12.3,0.0,0.0,0.23399999999999999,0.636,32.79,monitoring,0
1206005,1206,12,gmina małopolskie-północny-06-05,16296,63.24,2643,39.7,,0.0,,0.0,0.762,-18.3,0.22000000000000006,0.0,0.238,0.5293333333333333,32.78,monitoring,0
2436005,2436,24,gmina śląskie-północny-36-05,7669,70.32,1350,29.6,,0.0,,0.0,0.614,-15.5,0.03333333333333333,0.0,0.386,0.39466666666666667,32.77,monitoring,0
3009003,3009,30,gmina wielkopolskie-zachodni-09-03,8783,67.89,1874,44.8,,0.0,,0.0,0.8250000000000001,-17.0,0.13333333333333333,0.0,0.17499999999999993,0.5973333333333333,32.76,monitoring,0
2419001,2419,24,gmina śląskie-południowy-19-01,21312,68.46,3436,35.2,,0.0,,0.0,0.791,-17.1,0.1400000000000001,0.0,0.20899999999999996,0.4693333333333334,32.76,monitoring,0
3021002,3021,30,gmina wielkopolskie-zachodni-21-02,3803,73.31,774,35.4,,0.0,,0.0,0.731,-15.1,0.006666666666666643,0.0,0.269,0.472,32.76,monitoring,0
3218003,3218,32,gmina zachodniopomorskie-północny-18-03,4665,72.1,902,30.5,,0.0,,0.0,0.6970000000000001,-15.5,0.03333333333333333,0.0,0.30299999999999994,0.4066666666666667,32.76,monitoring,0
1409004,1409,14,gmina mazowieckie-zachodni-09-04,25827,47.88,4364,17.9,,0.0,,0.0,0.8230000000000001,-24.8,0.6533333333333334,0.0,0.17699999999999994,0.23866666666666664,32.74,monitoring,0
2412002,2412,24,gmina śląskie-północny-12-02,6368,67.73,1167,33.1,,0.0,,0.0,0.722,-16.9,0.12666666666666657,0.0,0.278,0.44133333333333336,32.73,monitoring,0
0403006,0403,4,gmina kujawsko-pomorskie-zachodni-03-06,7037,71.8,1467,36.7,,0.0,,0.0,0.737,-15.5,0.03333333333333333,0.0,0.263,0.4893333333333334,32.7,monitoring,0
1608005,1608,16,gmina opolskie-wschodni-08-05,4604,71.57,827,39.7,,0.0,,0.0,0.803,-15.9,0.060000000000000026,0.0,0.19699999999999995,0.5293333333333333,32.7,monitoring,0
3030002,3030,30,gmina wielkopolskie-północny-30-02,17293,69.74,3280,35.2,,0.0,,0.0,0.745,-16.3,0.08666666666666671,0.0,0.255,0.4693333333333334,32.7,monitoring,0
0219003,0219,2,gmina dolnośląskie-południowy-19-03,21013,67.64,3357,32.2,,0.0,,0.0,0.769,-17.3,0.15333333333333338,0.0,0.23099999999999998,0.42933333333333334,32.69,monitoring,0
2415002,2415,24,gmina śląskie-zachodni-15-02,8177,68.22,1226,45.1,,0.0,,0.0,0.862,-17.1,0.1400000000000001,0.0,0.138,0.6013333333333334,32.69,monitoring,0
3024001,3024,30,gmina wielkopolskie-północny-24-01,7196,74.72,1231,35.5,,0.0,,0.0,0.789,-15.0,0.0,0.0,0.21099999999999997,0.47333333333333333,32.66,monitoring,0
1002001,1002,10,gmina łódzkie-wschodni-02-01,6673,66.43,1141,37.7,,0.0,,0.0,0.776,-17.4,0.1599999999999999,0.0,0.22399999999999998,0.5026666666666667,32.65,monitoring,0
1214001,1214,12,gmina małopolskie-wschodni-14-01,3205,65.99,529,32.4,,0.0,,0.0,0.732,-17.5,0.16666666666666666,0.0,0.268,0.432,32.65,monitoring,0
3011003,3011,30,gmina wielkopolskie-miejski-11-03,3114,70.34,507,39.2,,0.0,,0.0,0.686,-15.4,0.02666666666666669,0.0,0.31399999999999995,0.5226666666666667,32.65,monitoring,0
1814005,1814,18,gmina podkarpackie-wschodni-14-05,4625,71.7,844,34.6,,0.0,,0.0,0.75,-15.7,0.04666666666666662,0.0,0.25,0.4613333333333334,32.64,monitoring,0
0206001,0206,2,gmina dolnośląskie-północny-06-01,10317,66.96,1765,30.6,,0.0,,0.0,0.8150000000000001,-17.9,0.19333333333333325,0.0,0.18499999999999994,0.40800000000000003,32.63,monitoring,0
3205002,3205,32,gmina zachodniopomorskie-miejski-05-02,8140,72.96,1434,41.5,,0.0,,0.0,0.762,-14.6,0.0,0.0,0.238,0.5533333333333333,32.63,monitoring,0
1436002,1436,14,gmina mazowieckie-północny-36-02,7279,47.78,1145,22.4,,0.0,,0.0,0.8250000000000001,-24.5,0.6333333333333333,0.0,0.17499999999999993,0.29866666666666664,32.62,monitoring,0
0809001,0809,8,gmina lubuskie-zachodni-09-01,10467,71.79,1985,40.1,,0.0,,0.0,0.772,-15.5,0.03333333333333333,0.0,0.22799999999999998,0.5346666666666667,32.61,monitoring,0
1606002,1606,16,gmina opolskie-północny-06-02,14132,70.91,2521,35.7,,0.0,,0.0,0.863,-16.7,0.11333333333333329,0.0,0.137,0.47600000000000003,32.6,monitoring,0
3035006,3035,30,gmina wielkopolskie-miejski-35-06,5987,72.43,1083,32.9,,0.0,,0.0,0.733,-15.4,0.02666666666666669,0.0,0.267,0.43866666666666665,32.6,monitoring,0
3013006,3013,30,gmina wielkopolskie-południowy-13-06,5229,66.51,966,38.5,,0.0,,0.0,0.726,-16.9,0.12666666666666657,0.0,0.274,0.5133333333333333,32.59,monitoring,0
0802003,0802,8,gmina lubuskie-wschodni-02-03,6755,72.2,1125,41.5,,0.0,,0.0,0.735,-14.4,0.0,0.0,0.265,0.5533333333333333,32.59,monitoring,0
1005002,1005,10,gmina łódzkie-miejski-05-02,7902,72.1,1616,30.1,,0.0,,0.0,0.66,-15.1,0.006666666666666643,0.0,0.33999999999999997,0.4013333333333334,32.58,monitoring,0
1605006,1605,16,gmina opolskie-miejski-05-06,5935,66.85,868,37.0,,0.0,,0.0,0.77,-17.2,0.1466666666666666,0.0,0.22999999999999998,0.49333333333333335,32.58,monitoring,0
3219003,3219,32,gmina zachodniopomorskie-południowy-19-03,5691,69.15,1021,40.2,,0.0,,0.0,0.732,-16.0,0.06666666666666667,0.0,0.268,0.536,32.57,monitoring,0
1005007,1005,10,gmina łódzkie-miejski-05-07,13244,73.33,2130,46.8,,0.0,,0.0,0.84,-15.1,0.006666666666666643,0.0,0.16000000000000003,0.624,32.55,monitoring,0
0207002,0207,2,gmina dolnośląskie-południowy-07-02,16688,61.32,2493,33.2,,0.0,,0.0,0.632,-18.1,0.20666666666666675,0.0,0.368,0.4426666666666667,32.55,monitoring,0
1022005,1022,10,gmina łódzkie-centralny-22-05,1899,68.97,303,34.8,,0.0,,0.0,0.726,-16.3,0.08666666666666671,0.0,0.274,0.46399999999999997,32.55,monitoring,0
2402002,2402,24,gmina śląskie-wschodni-02-02,18445,70.05,2702,41.9,,0.0,,0.0,0.666,-15.1,0.006666666666666643,0.0,0.33399999999999996,0.5586666666666666,32.54,monitoring,0
2420003,2420,24,gmina śląskie-wschodni-20-03,10219,72.41,1861,38.8,,0.0,,0.0,0.757,-15.2,0.013333333333333286,0.0,0.243,0.5173333333333333,32.53,monitoring,0
0229006,0229,2,gmina dolnośląskie-miejski-29-06,4884,71.16,928,40.3,,0.0,,0.0,0.6910000000000001,-15.0,0.0,0.0,0.30899999999999994,0.5373333333333333,32.51,monitoring,0
1806004,1806,18,gmina podkarpackie-północny-06-04,8154,62.95,1495,38.3,,0.0,,0.0,0.756,-18.2,0.2133333333333333,0.0,0.244,0.5106666666666666,32.51,monitoring,0
3030005,3030,30,gmina wielkopolskie-północny-30-05,12478,68.22,2531,42.1,,0.0,,0.0,0.754,-16.3,0.08666666666666671,0.0,0.246,0.5613333333333334,32.5,monitoring,0
3207003,3207,32,gmina zachodniopomorskie-południowy-07-03,16337,72.0,2497,50.1,,0.0,,0.0,0.802,-13.4,0.0,0.0,0.19799999999999995,0.668,32.48,monitoring,0
0812004,0812,8,gmina lubuskie-północny-12-04,2582,63.36,451,38.6,,0.0,,0.0,0.647,-17.2,0.1466666666666666,0.0,0.353,0.5146666666666667,32.47,monitoring,0
1815001,1815,18,gmina podkarpackie-zachodni-15-01,13171,73.25,2396,37.2,,0.0,,0.0,0.763,-15.0,0.0,0.0,0.237,0.49600000000000005,32.45,monitoring,0
2436001,2436,24,gmina śląskie-północny-36-01,16976,70.24,3076,47.1,,0.0,,0.0,0.776,-15.5,0.03333333333333333,0.0,0.22399999999999998,0.628,32.45,monitoring,0
1612007,1612,16,gmina opolskie-północny-12-07,28980,69.68,4355,37.9,,0.0,,0.0,0.778,-16.2,0.07999999999999995,0.0,0.22199999999999998,0.5053333333333333,32.44,monitoring,0
3220002,3220,32,gmina zachodniopomorskie-wschodni-20-02,11616,71.22,2223,39.2,,0.0,,0.0,0.6930000000000001,-14.4,0.0,0.0,0.30699999999999994,0.5226666666666667,32.44,monitoring,0
1819005,1819,18,gmina podkarpackie-południowy-19-05,8130,74.03,1631,31.0,,0.0,,0.0,0.751,-14.5,0.0,0.0,0.249,0.41333333333333333,32.44,monitoring,0
1818004,1818,18,gmina podkarpackie-północny-18-04,15749,70.88,2487,37.4,,0.0,,0.0,0.667,-14.5,0.0,0.0,0.33299999999999996,0.49866666666666665,32.42,monitoring,0
1209005,1209,12,gmina małopolskie-zachodni-09-05,9870,67.18,1702,40.4,,0.0,,0.0,0.8270000000000001,-17.2,0.1466666666666666,0.0,0.17299999999999993,0.5386666666666666,32.42,monitoring,0
0216005,0216,2,gmina dolnośląskie-centralny-16-05,3784,71.98,825,32.4,,0.0,,0.0,0.705,-15.2,0.013333333333333286,0.0,0.29500000000000004,0.432,32.41,monitoring,0
