gmina_code,powiat_code,voivodeship_code,gmina_name,population,iwl_score,vulnerable_population_est,rescue_travel_time_min,event_time,customers_without_power,outage_start,hours_without_power,coverage_pct,feels_like_c,temp_component,outage_component,telecom_component,rescue_component,izz_score,life_threat_level,vulnerable_without_power,whatif_izz
1820003,1820,18,gmina podkarpackie-wschodni-20-03,16738,62.37,2924,30.3,,0.0,,0.0,0.75,-17.1,0.1400000000000001,0.0,0.25,0.404,30.49,monitoring,0,31.189999999999998
3216006,3216,32,gmina zachodniopomorskie-centralny-16-06,11059,67.79,1870,44.1,,0.0,,0.0,0.724,-13.2,0.0,0.0,0.276,0.588,31.18,monitoring,0,31.18
1817006,1817,18,gmina podkarpackie-miejski-17-06,5728,69.16,960,32.1,,0.0,,0.0,0.6930000000000001,-12.9,0.0,0.0,0.3069999999999999,0.428,31.18,monitoring,0,31.18
208005,208,2,gmina dolnośląskie-wschodni-08-05,9305,60.23,1439,29.5,,0.0,,0.0,0.757,-17.7,0.1799999999999999,0.0,0.243,0.3933333333333333,30.28,monitoring,0,31.18
1207007,1207,12,gmina małopolskie-południowy-07-07,19966,71.16,3818,22.0,,0.0,,0.0,0.789,-15.5,0.0333333333333333,0.0,0.2109999999999999,0.2933333333333333,31.01,monitoring,0,31.17666666666667
2613005,2613,26,gmina świętokrzyskie-południowy-13-05,2084,61.95,291,44.7,,0.0,,0.0,0.705,-16.3,0.0866666666666667,0.0,0.295,0.5960000000000001,30.74,monitoring,0,31.173333333333332
212004,212,2,gmina dolnośląskie-północny-12-04,9425,64.18,1334,37.7,,0.0,,0.0,0.646,-15.7,0.0466666666666666,0.0,0.354,0.5026666666666667,30.93,monitoring,0,31.163333333333334
2214006,2214,22,gmina pomorskie-wschodni-14-06,4749,69.7,835,43.3,,0.0,,0.0,0.87,-15.4,0.0266666666666666,0.0,0.13,0.5773333333333333,31.02,monitoring,0,31.153333333333332
405001,405,4,gmina kujawsko-pomorskie-miejski-05-01,7319,57.41,1055,35.0,,0.0,,0.0,0.733,-18.0,0.2,0.0,0.267,0.4666666666666667,30.15,monitoring,0,31.15
1005006,1005,10,gmina łódzkie-miejski-05-06,10225,66.04,1827,48.6,,0.0,,0.0,0.705,-15.1,0.0066666666666666,0.0,0.295,0.648,31.11,monitoring,0,31.14333333333333
1802004,1802,18,gmina podkarpackie-wschodni-02-04,27974,63.76,4324,35.2,,0.0,,0.0,0.785,-16.7,0.1133333333333332,0.0,0.2149999999999999,0.4693333333333334,30.55,monitoring,0,31.116666666666667
420004,420,4,gmina kujawsko-pomorskie-wschodni-20-04,17688,68.91,3065,42.7,,0.0,,0.0,0.769,-14.7,0.0,0.0,0.2309999999999999,0.5693333333333334,31.11,monitoring,0,31.11
1019005,1019,10,gmina łódzkie-południowy-19-05,10405,63.65,1762,27.6,,0.0,,0.0,0.674,-16.4,0.0933333333333332,0.0,0.3259999999999999,0.368,30.64,monitoring,0,31.106666666666666
2427003,2427,24,gmina śląskie-zachodni-27-03,4097,66.4,626,38.6,,0.0,,0.0,0.667,-15.2,0.0133333333333332,0.0,0.3329999999999999,0.5146666666666667,31.04,monitoring,0,31.106666666666666
3013001,3013,30,gmina wielkopolskie-południowy-13-01,2393,61.6,387,44.8,,0.0,,0.0,0.801,-16.9,0.1266666666666665,0.0,0.1989999999999999,0.5973333333333333,30.47,monitoring,0,31.10333333333333
1218003,1218,12,gmina małopolskie-północny-18-03,7918,67.87,1315,45.9,,0.0,,0.0,0.75,-13.9,0.0,0.0,0.25,0.612,31.1,monitoring,0,31.1
2202005,2202,22,gmina pomorskie-wschodni-02-05,14812,69.31,2973,33.7,,0.0,,0.0,0.738,-15.1,0.0066666666666666,0.0,0.262,0.4493333333333333,31.06,monitoring,0,31.093333333333334
801002,801,8,gmina lubuskie-południowy-01-02,26121,67.71,4714,35.7,,0.0,,0.0,0.67,-14.9,0.0,0.0,0.3299999999999999,0.476,31.08,monitoring,0,31.08
2430005,2430,24,gmina śląskie-północny-30-05,7745,68.45,1643,37.4,,0.0,,0.0,0.868,-15.9,0.06,0.0,0.132,0.4986666666666666,30.77,monitoring,0,31.07
406001,406,4,gmina kujawsko-pomorskie-północny-06-01,7204,61.18,1045,39.0,,0.0,,0.0,0.6930000000000001,-16.6,0.1066666666666667,0.0,0.3069999999999999,0.52,30.53,monitoring,0,31.063333333333336
804005,804,8,gmina lubuskie-centralny-04-05,2383,67.83,401,47.3,,0.0,,0.0,0.769,-13.3,0.0,0.0,0.2309999999999999,0.6306666666666666,31.01,monitoring,0,31.01
1214002,1214,12,gmina małopolskie-wschodni-14-02,15489,59.99,2360,39.2,,0.0,,0.0,0.804,-17.5,0.1666666666666666,0.0,0.1959999999999999,0.5226666666666667,30.17,monitoring,0,31.003333333333334
2436006,2436,24,gmina śląskie-północny-36-06,9542,67.18,1899,36.1,,0.0,,0.0,0.746,-15.5,0.0333333333333333,0.0,0.254,0.4813333333333333,30.82,monitoring,0,30.986666666666668
1208007,1208,12,gmina małopolskie-wschodni-08-07,4978,64.02,834,33.7,,0.0,,0.0,0.799,-16.7,0.1133333333333332,0.0,0.2009999999999999,0.4493333333333333,30.42,monitoring,0,30.986666666666668
1203002,1203,12,gmina małopolskie-zachodni-03-02,9146,59.72,1389,28.5,,0.0,,0.0,0.665,-17.2,0.1466666666666666,0.0,0.3349999999999999,0.38,30.25,monitoring,0,30.983333333333334
2213006,2213,22,gmina pomorskie-południowy-13-06,7034,69.75,1577,36.2,,0.0,,0.0,0.771,-14.3,0.0,0.0,0.2289999999999999,0.4826666666666667,30.98,monitoring,0,30.98
3208003,3208,32,gmina zachodniopomorskie-wschodni-08-03,6386,71.24,1007,35.7,,0.0,,0.0,0.8310000000000001,-14.9,0.0,0.0,0.1689999999999999,0.476,30.97,monitoring,0,30.97
1817005,1817,18,gmina podkarpackie-miejski-17-05,45984,67.57,7075,45.1,,0.0,,0.0,0.746,-12.9,0.0,0.0,0.254,0.6013333333333334,30.97,monitoring,0,30.97
1004003,1004,10,gmina łódzkie-centralny-04-03,10553,66.81,1774,19.5,,0.0,,0.0,0.747,-16.3,0.0866666666666667,0.0,0.253,0.26,30.52,monitoring,0,30.953333333333333
2408003,2408,24,gmina śląskie-wschodni-08-03,19511,62.18,3293,41.9,,0.0,,0.0,0.752,-16.5,0.1,0.0,0.248,0.5586666666666666,30.45,monitoring,0,30.95
1024002,1024,10,gmina łódzkie-północny-24-02,17048,70.2,2839,31.7,,0.0,,0.0,0.76,-14.9,0.0,0.0,0.24,0.4226666666666666,30.95,monitoring,0,30.95
2425005,2425,24,gmina śląskie-południowy-25-05,5308,63.98,885,46.1,,0.0,,0.0,0.792,-16.1,0.0733333333333334,0.0,0.2079999999999999,0.6146666666666667,30.58,monitoring,0,30.946666666666665
203001,203,2,gmina dolnośląskie-zachodni-03-01,6315,61.35,1068,44.0,,0.0,,0.0,0.683,-16.2,0.0799999999999999,0.0,0.3169999999999999,0.5866666666666667,30.54,monitoring,0,30.939999999999998
417006,417,4,gmina kujawsko-pomorskie-miejski-17-06,10253,68.14,2067,36.4,,0.0,,0.0,0.846,-15.8,0.0533333333333333,0.0,0.154,0.4853333333333333,30.67,monitoring,0,30.936666666666667
1612005,1612,16,gmina opolskie-północny-12-05,3964,65.01,596,36.1,,0.0,,0.0,0.78,-16.2,0.0799999999999999,0.0,0.2199999999999999,0.4813333333333333,30.53,monitoring,0,30.93
3029005,3029,30,gmina wielkopolskie-miejski-29-05,15413,67.05,2650,41.0,,0.0,,0.0,0.784,-15.5,0.0333333333333333,0.0,0.2159999999999999,0.5466666666666666,30.76,monitoring,0,30.92666666666667
2220003,2220,22,gmina pomorskie-wschodni-20-03,5732,61.42,966,41.5,,0.0,,0.0,0.704,-16.4,0.0933333333333332,0.0,0.296,0.5533333333333333,30.45,monitoring,0,30.916666666666664
2405005,2405,24,gmina śląskie-miejski-05-05,5903,70.21,1054,46.7,,0.0,,0.0,0.876,-14.9,0.0,0.0,0.124,0.6226666666666667,30.91,monitoring,0,30.91
1220005,1220,12,gmina małopolskie-wschodni-20-05,12896,65.46,1966,33.8,,0.0,,0.0,0.786,-16.2,0.0799999999999999,0.0,0.2139999999999999,0.4506666666666666,30.49,monitoring,0,30.889999999999997
414001,414,4,gmina kujawsko-pomorskie-wschodni-14-01,5634,66.59,934,42.4,,0.0,,0.0,0.762,-15.4,0.0266666666666666,0.0,0.238,0.5653333333333334,30.75,monitoring,0,30.883333333333333
804003,804,8,gmina lubuskie-centralny-04-03,13467,68.41,2030,41.6,,0.0,,0.0,0.766,-13.3,0.0,0.0,0.2339999999999999,0.5546666666666666,30.88,monitoring,0,30.88
2424004,2424,24,gmina śląskie-północny-24-04,10670,67.56,2171,30.3,,0.0,,0.0,0.748,-15.6,0.0399999999999999,0.0,0.252,0.404,30.68,monitoring,0,30.88
2427005,2427,24,gmina śląskie-zachodni-27-05,14210,68.58,2804,42.6,,0.0,,0.0,0.8140000000000001,-15.2,0.0133333333333332,0.0,0.1859999999999999,0.5680000000000001,30.81,monitoring,0,30.876666666666665
2422002,2422,24,gmina śląskie-centralny-22-02,12439,67.52,2098,39.9,,0.0,,0.0,0.767,-15.3,0.02,0.0,0.2329999999999999,0.532,30.77,monitoring,0,30.87
2214004,2214,22,gmina pomorskie-wschodni-14-04,19842,65.59,2976,38.1,,0.0,,0.0,0.6910000000000001,-15.4,0.0266666666666666,0.0,0.3089999999999999,0.508,30.73,monitoring,0,30.863333333333333
1008007,1008,10,gmina łódzkie-wschodni-08-07,15787,68.79,3007,43.0,,0.0,,0.0,0.794,-13.5,0.0,0.0,0.2059999999999999,0.5733333333333334,30.86,monitoring,0,30.86
1803003,1803,18,gmina podkarpackie-zachodni-03-03,14633,62.89,2611,47.7,,0.0,,0.0,0.716,-15.8,0.0533333333333333,0.0,0.284,0.636,30.59,monitoring,0,30.856666666666666
802005,802,8,gmina lubuskie-wschodni-02-05,12939,68.53,1906,39.5,,0.0,,0.0,0.758,-14.4,0.0,0.0,0.242,0.5266666666666666,30.85,monitoring,0,30.85
3210006,3210,32,gmina zachodniopomorskie-centralny-10-06,1980,61.29,307,42.2,,0.0,,0.0,0.728,-16.5,0.1,0.0,0.272,0.5626666666666668,30.35,monitoring,0,30.85
1608002,1608,16,gmina opolskie-wschodni-08-02,17313,67.66,2649,32.5,,0.0,,0.0,0.8230000000000001,-15.9,0.06,0.0,0.1769999999999999,0.4333333333333333,30.55,monitoring,0,30.85
2421001,2421,24,gmina śląskie-zachodni-21-01,10550,63.07,2018,32.5,,0.0,,0.0,0.8170000000000001,-17.0,0.1333333333333333,0.0,0.1829999999999999,0.4333333333333333,30.18,monitoring,0,30.846666666666668
225006,225,2,gmina dolnośląskie-południowy-25-06,6622,61.84,1041,23.5,,0.0,,0.0,0.749,-17.3,0.1533333333333333,0.0,0.251,0.3133333333333333,30.08,monitoring,0,30.846666666666664
1607006,1607,16,gmina opolskie-południowy-07-06,6964,64.06,1116,33.0,,0.0,,0.0,0.795,-16.6,0.1066666666666667,0.0,0.2049999999999999,0.44,30.31,monitoring,0,30.843333333333334
1212004,1212,12,gmina małopolskie-północny-12-04,4472,68.02,832,39.0,,0.0,,0.0,0.734,-12.4,0.0,0.0,0.266,0.52,30.84,monitoring,0,30.84
1212002,1212,12,gmina małopolskie-północny-12-02,4141,68.35,779,42.0,,0.0,,0.0,0.77,-12.4,0.0,0.0,0.2299999999999999,0.56,30.84,monitoring,0,30.84
3004003,3004,30,gmina wielkopolskie-centralny-04-03,5373,65.48,824,36.8,,0.0,,0.0,0.68,-15.4,0.0266666666666666,0.0,0.3199999999999999,0.4906666666666666,30.7,monitoring,0,30.833333333333332
808006,808,8,gmina lubuskie-wschodni-08-06,3736,67.71,623,32.9,,0.0,,0.0,0.68,-14.1,0.0,0.0,0.3199999999999999,0.4386666666666666,30.8,monitoring,0,30.8
2614002,2614,26,gmina świętokrzyskie-wschodni-14-02,8335,63.43,1466,42.7,,0.0,,0.0,0.76,-16.1,0.0733333333333334,0.0,0.24,0.5693333333333334,30.43,monitoring,0,30.796666666666667
1605004,1605,16,gmina opolskie-miejski-05-04,10782,61.91,1899,33.8,,0.0,,0.0,0.8180000000000001,-17.2,0.1466666666666666,0.0,0.1819999999999999,0.4506666666666666,30.06,monitoring,0,30.793333333333333
1210002,1210,12,gmina małopolskie-centralny-10-02,19062,68.7,2991,26.9,,0.0,,0.0,0.732,-15.3,0.02,0.0,0.268,0.3586666666666666,30.67,monitoring,0,30.770000000000003
203002,203,2,gmina dolnośląskie-zachodni-03-02,6012,63.04,1023,50.9,,0.0,,0.0,0.8250000000000001,-16.2,0.0799999999999999,0.0,0.1749999999999999,0.6786666666666666,30.36,monitoring,0,30.759999999999998
3208006,3208,32,gmina zachodniopomorskie-wschodni-08-06,3376,67.89,512,34.8,,0.0,,0.0,0.708,-14.9,0.0,0.0,0.292,0.4639999999999999,30.75,monitoring,0,30.75
1018005,1018,10,gmina łódzkie-północny-18-05,4509,64.51,754,38.0,,0.0,,0.0,0.742,-15.9,0.06,0.0,0.258,0.5066666666666667,30.45,monitoring,0,30.75
225003,225,2,gmina dolnośląskie-południowy-25-03,3739,59.99,593,32.8,,0.0,,0.0,0.754,-17.3,0.1533333333333333,0.0,0.246,0.4373333333333333,29.96,monitoring,0,30.726666666666667
1015006,1015,10,gmina łódzkie-zachodni-15-06,4992,67.35,725,48.2,,0.0,,0.0,0.8220000000000001,-15.2,0.0133333333333332,0.0,0.1779999999999999,0.6426666666666667,30.65,monitoring,0,30.716666666666665
2206005,2206,22,gmina pomorskie-północny-06-05,4042,66.56,595,33.4,,0.0,,0.0,0.679,-15.2,0.0133333333333332,0.0,0.3209999999999999,0.4453333333333333,30.65,monitoring,0,30.716666666666665
2402006,2402,24,gmina śląskie-wschodni-02-06,6396,69.24,1090,30.1,,0.0,,0.0,0.752,-15.1,0.0066666666666666,0.0,0.248,0.4013333333333334,30.67,monitoring,0,30.703333333333333
1016002,1016,10,gmina łódzkie-centralny-16-02,4752,71.69,933,24.1,,0.0,,0.0,0.794,-15.0,0.0,0.0,0.2059999999999999,0.3213333333333333,30.7,monitoring,0,30.7
410001,410,4,gmina kujawsko-pomorskie-centralny-10-01,4050,69.16,772,35.7,,0.0,,0.0,0.775,-14.4,0.0,0.0,0.2249999999999999,0.476,30.69,monitoring,0,30.69
3214004,3214,32,gmina zachodniopomorskie-wschodni-14-04,4960,68.0,855,34.9,,0.0,,0.0,0.72,-14.9,0.0,0.0,0.28,0.4653333333333333,30.69,monitoring,0,30.69
1807005,1807,18,gmina podkarpackie-południowy-07-05,6636,64.49,1058,26.0,,0.0,,0.0,0.744,-16.4,0.0933333333333332,0.0,0.256,0.3466666666666667,30.22,monitoring,0,30.686666666666664
228007,228,2,gmina dolnośląskie-centralny-28-07,4551,55.53,566,38.4,,0.0,,0.0,0.715,-17.9,0.1933333333333332,0.0,0.285,0.512,29.71,monitoring,0,30.676666666666666
3010001,3010,30,gmina wielkopolskie-centralny-10-01,4198,58.05,671,40.8,,0.0,,0.0,0.924,-18.4,0.2266666666666665,0.0,0.0759999999999999,0.5439999999999999,29.54,monitoring,0,30.673333333333332
1016006,1016,10,gmina łódzkie-centralny-16-06,12516,70.27,2351,27.3,,0.0,,0.0,0.761,-15.0,0.0,0.0,0.239,0.364,30.67,monitoring,0,30.67
2436003,2436,24,gmina śląskie-północny-36-03,9255,65.23,1882,41.3,,0.0,,0.0,0.741,-15.5,0.0333333333333333,0.0,0.259,0.5506666666666666,30.47,monitoring,0,30.636666666666667
217003,217,2,gmina dolnośląskie-miejski-17-03,2637,67.51,496,31.5,,0.0,,0.0,0.68,-12.9,0.0,0.0,0.3199999999999999,0.42,30.63,monitoring,0,30.63
218004,218,2,gmina dolnośląskie-północny-18-04,6275,58.89,963,45.3,,0.0,,0.0,0.674,-16.5,0.1,0.0,0.3259999999999999,0.604,30.13,monitoring,0,30.63
811005,811,8,gmina lubuskie-miejski-11-05,6252,66.97,1194,46.5,,0.0,,0.0,0.77,-13.8,0.0,0.0,0.2299999999999999,0.62,30.62,monitoring,0,30.62
801003,801,8,gmina lubuskie-południowy-01-03,27055,69.04,4729,35.2,,0.0,,0.0,0.774,-14.9,0.0,0.0,0.2259999999999999,0.4693333333333334,30.62,monitoring,0,30.62
406007,406,4,gmina kujawsko-pomorskie-północny-06-07,5003,63.93,813,26.9,,0.0,,0.0,0.77,-16.6,0.1066666666666667,0.0,0.2299999999999999,0.3586666666666666,30.08,monitoring,0,30.613333333333333
227001,227,2,gmina dolnośląskie-zachodni-27-01,13966,62.01,2244,25.8,,0.0,,0.0,0.732,-16.9,0.1266666666666665,0.0,0.268,0.344,29.98,monitoring,0,30.613333333333333
1609003,1609,16,gmina opolskie-zachodni-09-03,6342,59.58,992,23.1,,0.0,,0.0,0.6940000000000001,-17.4,0.1599999999999999,0.0,0.3059999999999999,0.308,29.81,monitoring,0,30.61
1208001,1208,12,gmina małopolskie-wschodni-08-01,5727,60.37,753,36.3,,0.0,,0.0,0.707,-16.7,0.1133333333333332,0.0,0.293,0.484,30.04,monitoring,0,30.606666666666666
415001,415,4,gmina kujawsko-pomorskie-zachodni-15-01,5035,71.27,864,36.8,,0.0,,0.0,0.883,-15.0,0.0,0.0,0.1169999999999999,0.4906666666666666,30.59,monitoring,0,30.59
1023005,1023,10,gmina łódzkie-miejski-23-05,9900,66.55,1776,40.8,,0.0,,0.0,0.8,-15.5,0.0333333333333333,0.0,0.1999999999999999,0.5439999999999999,30.41,monitoring,0,30.576666666666668
1021005,1021,10,gmina łódzkie-zachodni-21-05,2796,68.03,545,32.1,,0.0,,0.0,0.713,-14.9,0.0,0.0,0.287,0.428,30.57,monitoring,0,30.57
418002,418,4,gmina kujawsko-pomorskie-północny-18-02,3650,67.65,574,36.4,,0.0,,0.0,0.73,-14.4,0.0,0.0,0.27,0.4853333333333333,30.56,monitoring,0,30.56
221003,221,2,gmina dolnośląskie-zachodni-21-03,9716,64.39,1690,46.5,,0.0,,0.0,0.669,-12.3,0.0,0.0,0.3309999999999999,0.62,30.55,monitoring,0,30.55
1218005,1218,12,gmina małopolskie-północny-18-05,5031,71.11,1012,24.1,,0.0,,0.0,0.791,-13.9,0.0,0.0,0.2089999999999999,0.3213333333333333,30.51,monitoring,0,30.51
1006001,1006,10,gmina łódzkie-północny-06-01,8659,67.01,1422,34.4,,0.0,,0.0,0.6940000000000001,-14.0,0.0,0.0,0.3059999999999999,0.4586666666666666,30.51,monitoring,0,30.51
2213001,2213,22,gmina pomorskie-południowy-13-01,11555,66.02,2393,37.9,,0.0,,0.0,0.678,-14.3,0.0,0.0,0.3219999999999999,0.5053333333333333,30.51,monitoring,0,30.51
215001,215,2,gmina dolnośląskie-zachodni-15-01,9595,62.41,1511,27.1,,0.0,,0.0,0.754,-16.8,0.12,0.0,0.246,0.3613333333333333,29.9,monitoring,0,30.5
3005004,3005,30,gmina wielkopolskie-miejski-05-04,141611,72.72,20633,17.3,,0.0,,0.0,0.812,-14.5,0.0,0.0,0.1879999999999999,0.2306666666666667,30.48,monitoring,0,30.48
3033003,3033,30,gmina wielkopolskie-zachodni-33-03,3738,67.86,700,35.6,,0.0,,0.0,0.743,-12.2,0.0,0.0,0.257,0.4746666666666667,30.47,monitoring,0,30.47
2413004,2413,24,gmina śląskie-południowy-13-04,5530,66.02,967,36.9,,0.0,,0.0,0.6940000000000001,-15.1,0.0066666666666666,0.0,0.3059999999999999,0.492,30.42,monitoring,0,30.453333333333333
1201006,1201,12,gmina małopolskie-południowy-01-06,9926,66.98,1657,30.9,,0.0,,0.0,0.6900000000000001,-15.1,0.0066666666666666,0.0,0.3099999999999999,0.412,30.42,monitoring,0,30.453333333333333
3022005,3022,30,gmina wielkopolskie-centralny-22-05,3528,58.65,615,33.0,,0.0,,0.0,0.713,-17.2,0.1466666666666666,0.0,0.287,0.44,29.71,monitoring,0,30.443333333333335
2218005,2218,22,gmina pomorskie-północny-18-05,3200,68.24,594,38.0,,0.0,,0.0,0.782,-14.8,0.0,0.0,0.2179999999999999,0.5066666666666667,30.43,monitoring,0,30.43
402001,402,4,gmina kujawsko-pomorskie-wschodni-02-01,1894,64.33,295,49.8,,0.0,,0.0,0.705,-14.8,0.0,0.0,0.295,0.6639999999999999,30.42,monitoring,0,30.42
1019007,1019,10,gmina łódzkie-południowy-19-07,7793,65.96,1444,22.5,,0.0,,0.0,0.811,-16.4,0.0933333333333332,0.0,0.1889999999999999,0.3,29.95,monitoring,0,30.416666666666664
2433005,2433,24,gmina śląskie-zachodni-33-05,5847,60.82,1092,28.2,,0.0,,0.0,0.807,-17.4,0.1599999999999999,0.0,0.1929999999999999,0.376,29.61,monitoring,0,30.41
3207005,3207,32,gmina zachodniopomorskie-południowy-07-05,6554,66.94,1088,44.7,,0.0,,0.0,0.779,-13.4,0.0,0.0,0.2209999999999999,0.5960000000000001,30.41,monitoring,0,30.41
1003004,1003,10,gmina łódzkie-zachodni-03-04,1996,62.73,353,50.5,,0.0,,0.0,0.747,-15.6,0.0399999999999999,0.0,0.253,0.6733333333333333,30.2,monitoring,0,30.4
2435002,2435,24,gmina śląskie-miejski-35-02,11989,63.12,1885,46.5,,0.0,,0.0,0.717,-15.5,0.0333333333333333,0.0,0.283,0.62,30.23,monitoring,0,30.39666666666667
1811001,1811,18,gmina podkarpackie-miejski-11-01,11917,68.49,2251,34.2,,0.0,,0.0,0.769,-14.5,0.0,0.0,0.2309999999999999,0.456,30.39,monitoring,0,30.39
407007,407,4,gmina kujawsko-pomorskie-południowy-07-07,3019,58.82,569,32.5,,0.0,,0.0,0.843,-17.9,0.1933333333333332,0.0,0.157,0.4333333333333333,29.41,monitoring,0,30.376666666666665
3211005,3211,32,gmina zachodniopomorskie-miejski-11-05,9606,61.69,1322,35.6,,0.0,,0.0,0.75,-16.5,0.1,0.0,0.25,0.4746666666666667,29.87,monitoring,0,30.37
2211005,2211,22,gmina pomorskie-miejski-11-05,7900,64.94,1355,33.2,,0.0,,0.0,0.717,-15.6,0.0399999999999999,0.0,0.283,0.4426666666666667,30.16,monitoring,0,30.36
1216007,1216,12,gmina małopolskie-centralny-16-07,5297,63.08,884,47.9,,0.0,,0.0,0.73,-15.5,0.0333333333333333,0.0,0.27,0.6386666666666666,30.19,monitoring,0,30.35666666666667
2217004,2217,22,gmina pomorskie-miejski-17-04,9347,66.21,1715,36.8,,0.0,,0.0,0.6960000000000001,-14.9,0.0,0.0,0.3039999999999999,0.4906666666666666,30.35,monitoring,0,30.35
1217007,1217,12,gmina małopolskie-miejski-17-07,7840,65.44,1102,31.0,,0.0,,0.0,0.655,-15.2,0.0133333333333332,0.0,0.345,0.4133333333333333,30.28,monitoring,0,30.346666666666668
411006,411,4,gmina kujawsko-pomorskie-miejski-11-06,5650,65.15,962,40.1,,0.0,,0.0,0.863,-16.1,0.0733333333333334,0.0,0.137,0.5346666666666667,29.98,monitoring,0,30.346666666666668
209005,209,2,gmina dolnośląskie-zachodni-09-05,7810,68.48,1513,44.4,,0.0,,0.0,0.85,-14.7,0.0,0.0,0.15,0.592,30.33,monitoring,0,30.33
3218002,3218,32,gmina zachodniopomorskie-północny-18-02,23605,67.07,3724,37.9,,0.0,,0.0,0.8290000000000001,-15.5,0.0333333333333333,0.0,0.1709999999999999,0.5053333333333333,30.15,monitoring,0,30.316666666666666
805004,805,8,gmina lubuskie-miejski-05-04,3490,67.9,729,34.9,,0.0,,0.0,0.774,-15.1,0.0066666666666666,0.0,0.2259999999999999,0.4653333333333333,30.28,monitoring,0,30.313333333333333
1020001,1020,10,gmina łódzkie-wschodni-20-01,14683,65.11,2807,43.4,,0.0,,0.0,0.772,-15.4,0.0266666666666666,0.0,0.2279999999999999,0.5786666666666667,30.17,monitoring,0,30.303333333333335
2401002,2401,24,gmina śląskie-południowy-01-02,8720,68.36,1538,35.3,,0.0,,0.0,0.798,-15.1,0.0066666666666666,0.0,0.2019999999999999,0.4706666666666666,30.27,monitoring,0,30.303333333333335
423002,423,4,gmina kujawsko-pomorskie-miejski-23-02,8173,55.87,1020,38.4,,0.0,,0.0,0.788,-18.0,0.2,0.0,0.2119999999999999,0.512,29.3,monitoring,0,30.3
1604006,1604,16,gmina opolskie-centralny-04-06,11535,63.38,1711,36.1,,0.0,,0.0,0.8160000000000001,-16.4,0.0933333333333332,0.0,0.1839999999999999,0.4813333333333333,29.83,monitoring,0,30.296666666666663
3005002,3005,30,gmina wielkopolskie-miejski-05-02,8667,69.22,1823,36.0,,0.0,,0.0,0.8240000000000001,-14.5,0.0,0.0,0.1759999999999999,0.48,30.29,monitoring,0,30.29
3006005,3006,30,gmina wielkopolskie-północny-06-05,10793,65.55,2185,48.1,,0.0,,0.0,0.76,-13.9,0.0,0.0,0.24,0.6413333333333333,30.28,monitoring,0,30.28
3003006,3003,30,gmina wielkopolskie-zachodni-03-06,10482,66.65,1885,42.7,,0.0,,0.0,0.8170000000000001,-15.3,0.02,0.0,0.1829999999999999,0.5693333333333334,30.18,monitoring,0,30.28
404004,404,4,gmina kujawsko-pomorskie-centralny-04-04,5826,53.67,809,37.4,,0.0,,0.0,0.775,-18.5,0.2333333333333333,0.0,0.2249999999999999,0.4986666666666666,29.11,monitoring,0,30.276666666666667
2418002,2418,24,gmina śląskie-północny-18-02,10552,65.48,1716,46.5,,0.0,,0.0,0.746,-14.0,0.0,0.0,0.254,0.62,30.27,monitoring,0,30.27
3206003,3206,32,gmina zachodniopomorskie-północny-06-03,12289,66.63,2036,34.5,,0.0,,0.0,0.842,-15.8,0.0533333333333333,0.0,0.158,0.46,30.0,monitoring,0,30.266666666666666
2611001,2611,26,gmina świętokrzyskie-miejski-11-01,3596,65.77,538,34.9,,0.0,,0.0,0.726,-15.3,0.02,0.0,0.274,0.4653333333333333,30.15,monitoring,0,30.25
411001,411,4,gmina kujawsko-pomorskie-miejski-11-01,2608,61.22,494,31.8,,0.0,,0.0,0.648,-16.1,0.0733333333333334,0.0,0.352,0.424,29.87,monitoring,0,30.236666666666668
222007,222,2,gmina dolnośląskie-centralny-22-07,3167,65.1,537,33.1,,0.0,,0.0,0.771,-15.8,0.0533333333333333,0.0,0.2289999999999999,0.4413333333333333,29.97,monitoring,0,30.236666666666665
1016007,1016,10,gmina łódzkie-centralny-16-07,6144,68.74,1195,33.5,,0.0,,0.0,0.792,-15.0,0.0,0.0,0.2079999999999999,0.4466666666666666,30.23,monitoring,0,30.23
2418001,2418,24,gmina śląskie-północny-18-01,5639,66.74,1076,40.9,,0.0,,0.0,0.762,-14.0,0.0,0.0,0.238,0.5453333333333333,30.23,monitoring,0,30.23
3026002,3026,30,gmina wielkopolskie-wschodni-26-02,3074,66.35,571,45.5,,0.0,,0.0,0.78,-13.5,0.0,0.0,0.2199999999999999,0.6066666666666667,30.23,monitoring,0,30.23
421002,421,4,gmina kujawsko-pomorskie-zachodni-21-02,5109,60.85,944,32.0,,0.0,,0.0,0.81,-17.1,0.1400000000000001,0.0,0.1899999999999999,0.4266666666666667,29.49,monitoring,0,30.189999999999998
1001005,1001,10,gmina łódzkie-południowy-01-05,6153,67.11,1152,34.1,,0.0,,0.0,0.733,-14.7,0.0,0.0,0.267,0.4546666666666666,30.18,monitoring,0,30.18
1803004,1803,18,gmina podkarpackie-zachodni-03-04,2258,63.12,374,39.3,,0.0,,0.0,0.739,-15.8,0.0533333333333333,0.0,0.261,0.5239999999999999,29.91,monitoring,0,30.176666666666666
3201003,3201,32,gmina zachodniopomorskie-południowy-01-03,19071,68.01,3918,43.2,,0.0,,0.0,0.839,-14.3,0.0,0.0,0.161,0.5760000000000001,30.17,monitoring,0,30.17
